Id,Brand,Vehicle,Market,Page_URL,Chassi_model,Model,Engine,Engine_code,Prod period,Body,Body_code,Grade,Grade_code,Transm,Transm_code,Options
9239,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BHXRKE,2NRFE,1500CC 16-VALVE DOHC EFI,04.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'MA': 'FOR MALAYSIA', 'R': 'R(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9240,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BHXVKE,2NRFE,1500CC 16-VALVE DOHC EFI,04.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'MA': 'FOR MALAYSIA', 'V': 'V(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9241,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMGKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9242,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMGKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9243,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMRKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9244,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMRKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9245,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMVKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'V': 'V(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9246,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHMVKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'V': 'V(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9247,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXGKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9248,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXGKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9249,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXRKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9250,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXRKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9251,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXVKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'V': 'V(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9252,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CHXVKD,2NRFE,1500CC 16-VALVE DOHC EFI,02.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'IDN': 'INDONESIA', 'V': 'V(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9253,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-AEXGK,2NRFE,1500CC 16-VALVE DOHC EFI,10.2017 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'GEN': 'GENERAL COUNTRIES', 'G': 'G(MODEL MARK)', 'A': 'A(CATEGORY)'}"
9254,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-AEXGKT,2NRFE,1500CC 16-VALVE DOHC EFI,08.2017 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'G': 'G(MODEL MARK)', 'A': 'A(CATEGORY)'}"
9255,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-AEXRKT,2NRFE,1500CC 16-VALVE DOHC EFI,08.2017 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'R': 'R(MODEL MARK)', 'A': 'A(CATEGORY)'}"
9256,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEMDKE,2NRFE,1500CC 16-VALVE DOHC EFI,08.2016 - 12.2018,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'D': 'D(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9257,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEMDKE,2NRFE,1500CC 16-VALVE DOHC EFI,01.2019 - 11.2020,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'D': 'D(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9258,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXDKE,2NRFE,1500CC 16-VALVE DOHC EFI,08.2016 - 12.2018,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'D': 'D(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9259,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXDKE,2NRFE,1500CC 16-VALVE DOHC EFI,01.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'D': 'D(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9260,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXDKT,2NRFE,1500CC 16-VALVE DOHC EFI,04.2016 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'D': 'D(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9261,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXGKE,2NRFE,1500CC 16-VALVE DOHC EFI,08.2016 - 12.2018,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'G': 'G(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9262,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXGKE,2NRFE,1500CC 16-VALVE DOHC EFI,01.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'G': 'G(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9263,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXGKT,2NRFE,1500CC 16-VALVE DOHC EFI,04.2016 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'G': 'G(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9264,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXRKE,2NRFE,1500CC 16-VALVE DOHC EFI,08.2016 - 12.2018,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'R': 'R(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9265,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXRKE,2NRFE,1500CC 16-VALVE DOHC EFI,01.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'R': 'R(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9266,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXRKT,2NRFE,1500CC 16-VALVE DOHC EFI,04.2016 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'R': 'R(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9267,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXVKE,2NRFE,1500CC 16-VALVE DOHC EFI,08.2016 - 12.2018,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'V': 'V(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9268,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXVKE,2NRFE,1500CC 16-VALVE DOHC EFI,01.2019 - 11.2020,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'MA': 'FOR MALAYSIA', 'V': 'V(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9269,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BEXVKT,2NRFE,1500CC 16-VALVE DOHC EFI,04.2016 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'V': 'V(MODEL MARK)', 'B': 'B(CATEGORY)'}"
9270,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMDKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'D': 'D(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9271,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMDKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'D': 'D(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9272,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMDKT,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'D': 'D(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9273,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMGKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9274,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMGKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9275,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMRKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9276,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEMRKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9277,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXDKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'D': 'D(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9278,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXDKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'D': 'D(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9279,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXGKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9280,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXGKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9281,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXGKT,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 07.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'G': 'G(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9282,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXRKD,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9283,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXRKD,2NRFE,1500CC 16-VALVE DOHC EFI,01.2018 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IDN': 'INDONESIA', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9284,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-CEXRKT,2NRFE,1500CC 16-VALVE DOHC EFI,10.2016 - 12.2017,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'TH': 'FOR THAILAND', 'R': 'R(MODEL MARK)', 'C': 'C(CATEGORY)'}"
9285,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFDKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'D': 'D(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9286,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFGKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'G': 'G(MODEL MARK)'}"
9287,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFRKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'R': 'R(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9288,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFVKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'V': 'V(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9289,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEXDKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'D': 'D(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9290,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEXGKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'G': 'G(MODEL MARK)'}"
9291,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEXRKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'R': 'R(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9292,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEXVKX,2NRFE,1500CC 16-VALVE DOHC EFI,04.2018 - 08.2019,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'V': 'V(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9293,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-IEMGKP,2NRFE,1500CC 16-VALVE DOHC EFI,03.2020 - ...,,,,,MTM,MANUAL TRANSMISSION,"{'5F': 'MTM, 5-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'PKN': 'PAKISTAN', 'G': 'G(MODEL MARK)', 'I': 'I(CATEGORY)'}"
9294,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-IEXGKP,2NRFE,1500CC 16-VALVE DOHC EFI,03.2020 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'PKN': 'PAKISTAN', 'G': 'G(MODEL MARK)', 'I': 'I(CATEGORY)'}"
9295,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BHXGKE,2NRFE,1500CC 16-VALVE DOHC EFI,05.2023 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'G': 'G(MODEL MARK)', 'HTWC': 'HIGH EFFICIENCY TWIN CAM', 'MA': 'FOR MALAYSIA'}"
9296,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-BHXRKE,2NRFE,1500CC 16-VALVE DOHC EFI,05.2023 - ...,,,,,CVT,CONTINUOUSLY VARIABLE TRANSMISSION,"{'RHD': 'RIGHT-HAND DRIVE VEHICLES', '5D': '5-DOOR', 'R': 'R(MODEL MARK)', 'HTWC': 'HIGH EFFICIENCY TWIN CAM', 'MA': 'FOR MALAYSIA'}"
9297,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFDKX,2NRFE,1500CC 16-VALVE DOHC EFI,08.2019 - 03.2021,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'D': 'D(MODEL MARK)', 'G': 'G(MODEL MARK)'}"
9298,Toyota,Yaris,Asia and Middle East:,https://www.amayama.com/en/catalogs/toyota,NSP151R,NSP151R-GEFGKX,2NRFE,1500CC 16-VALVE DOHC EFI,08.2019 - 03.2021,,,,,MTM,MANUAL TRANSMISSION,"{'6F': 'MTM, 6-SPEED FLOOR SHIFT', 'RHD': 'RIGHT-HAND DRIVE VEHICLES', '4D': '4-DOOR', 'IND': 'INDIA', 'G': 'G(MODEL MARK)'}"
